"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_5.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_5","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_5: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_4.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_4","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_4: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_3.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_3","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_3: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_2.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_2","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_2: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_19.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_19","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_19: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_18.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_18","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_18: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_17.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_17","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_17: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_16.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_16","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_16: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_15.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_15","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_15: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_13.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_13","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_13: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0005_1_dds.Tex_0005_1_dds","49","0","0","14","0","Compiling Tex_0005_1_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0032_0_dds.Tex_0032_0_dds","49","0","0","14","0","Compiling Tex_0032_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_15.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_15","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_15: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_14.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_14","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_14: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_12.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_12","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_12: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_11.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_11","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_11: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_10.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_10","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_10: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_1.pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_1","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11_ncl1_1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__11.pk_gryffindorcommonroom_atlas_02_unlit_mat__11","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__11: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_9.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_9","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_9: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_8.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_8","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_8: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_7.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_7","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_7: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_6.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_6","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_6: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_5.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_5","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_5: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_4.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_4","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_4: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_3.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_3","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_3: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_2.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_2","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_2: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_13.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_13","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_13: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_12.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_12","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_12: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_11.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_11","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_11: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_10.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_10","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_10: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_1.pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_1","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5_ncl1_1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/grifindor/pk_gryffindorcommonroom_atlas_02_unlit_mat__5.pk_gryffindorcommonroom_atlas_02_unlit_mat__5","49","0","0","14","0","Compiling pk_gryffindorcommonroom_atlas_02_unlit_mat__5: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0073_0_dds.Tex_0073_0_dds","49","0","0","14","0","Compiling Tex_0073_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0072_1_dds_ncl1_1.Tex_0072_1_dds_ncl1_1","49","0","0","14","0","Compiling Tex_0072_1_dds_ncl1_1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0072_1_dds.Tex_0072_1_dds","49","0","0","14","0","Compiling Tex_0072_1_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0052_0_dds_ncl1_1.Tex_0052_0_dds_ncl1_1","49","0","0","14","0","Compiling Tex_0052_0_dds_ncl1_1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0052_0_dds.Tex_0052_0_dds","49","0","0","14","0","Compiling Tex_0052_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0050_0_dds1.Tex_0050_0_dds1","49","0","0","14","0","Compiling Tex_0050_0_dds1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0035_1_dds.Tex_0035_1_dds","49","0","0","14","0","Compiling Tex_0035_1_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0034_0_dds.Tex_0034_0_dds","49","0","0","14","0","Compiling Tex_0034_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0033_0_dds.Tex_0033_0_dds","49","0","0","14","0","Compiling Tex_0033_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0031_1_dds.Tex_0031_1_dds","49","0","0","14","0","Compiling Tex_0031_1_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0017_0_dds.Tex_0017_0_dds","49","0","0","14","0","Compiling Tex_0017_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0016_0_dds.Tex_0016_0_dds","49","0","0","14","0","Compiling Tex_0016_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0014_0_dds.Tex_0014_0_dds","49","0","0","14","0","Compiling Tex_0014_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0013_0_dds.Tex_0013_0_dds","49","0","0","14","0","Compiling Tex_0013_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0012_0_dds.Tex_0012_0_dds","49","0","0","14","0","Compiling Tex_0012_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0011_0_dds.Tex_0011_0_dds","49","0","0","14","0","Compiling Tex_0011_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0010_0_dds_ncl1_1.Tex_0010_0_dds_ncl1_1","49","0","0","14","0","Compiling Tex_0010_0_dds_ncl1_1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0010_0_dds.Tex_0010_0_dds","49","0","0","14","0","Compiling Tex_0010_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0009_1_dds.Tex_0009_1_dds","49","0","0","14","0","Compiling Tex_0009_1_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0008_1_dds.Tex_0008_1_dds","49","0","0","14","0","Compiling Tex_0008_1_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0007_0_dds.Tex_0007_0_dds","49","0","0","14","0","Compiling Tex_0007_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0006_1_dds_ncl1_1.Tex_0006_1_dds_ncl1_1","49","0","0","14","0","Compiling Tex_0006_1_dds_ncl1_1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0006_1_dds.Tex_0006_1_dds","49","0","0","14","0","Compiling Tex_0006_1_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/Tex_0006_1_dds.Tex_0006_1_dds","49","0","0","14","0","Compiling Tex_0006_1_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/Tex_0005_1_dds4.Tex_0005_1_dds4","49","0","0","14","0","Compiling Tex_0005_1_dds4: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/map/Tex_0031_0_dds.Tex_0031_0_dds","49","0","0","14","0","Compiling Tex_0031_0_dds: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/Tex_0005_1_dds3.Tex_0005_1_dds3","49","0","0","14","0","Compiling Tex_0005_1_dds3: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/Tex_0005_1_dds2.Tex_0005_1_dds2","49","0","0","14","0","Compiling Tex_0005_1_dds2: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/objetos/Tex_0005_1_dds1.Tex_0005_1_dds1","49","0","0","14","0","Compiling Tex_0005_1_dds1: Platform=PCD3D_SM6, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
